-181.545, -46.089, 13.982, 23.083
-181.543, -46.556, 14.029, 23.116
-181.540, -47.025, 14.075, 23.149
-181.539, -47.496, 14.122, 23.182
-181.536, -47.967, 14.169, 23.215
-181.534, -48.441, 14.216, 23.248
-181.531, -48.916, 14.264, 23.281
-181.529, -49.393, 14.312, 23.314
-181.527, -49.871, 14.360, 23.347
-181.525, -50.351, 14.407, 23.380
-181.523, -50.832, 14.455, 23.413
-181.521, -51.315, 14.503, 23.446
-181.519, -51.800, 14.551, 23.479
-181.518, -52.286, 14.599, 23.512
-181.516, -52.774, 14.648, 23.545
-181.514, -53.264, 14.697, 23.578
-181.512, -53.755, 14.747, 23.611
-181.510, -54.248, 14.796, 23.644
-181.507, -54.742, 14.845, 23.677
-181.505, -55.238, 14.894, 23.710
-181.503, -55.736, 14.944, 23.743
-181.500, -56.235, 14.993, 23.776
-181.497, -56.736, 15.043, 23.809
-181.493, -57.239, 15.093, 23.842
-181.490, -57.743, 15.143, 23.875
-181.486, -58.249, 15.194, 23.908
-181.483, -58.757, 15.245, 23.941
-181.478, -59.267, 15.296, 23.974
-181.475, -59.778, 15.347, 24.007
-181.472, -60.291, 15.398, 24.040
-181.469, -60.805, 15.450, 24.073
-181.466, -61.322, 15.501, 24.106
-181.462, -61.840, 15.552, 24.139
-181.460, -62.359, 15.604, 24.172
-181.457, -62.881, 15.656, 24.205
-181.454, -63.404, 15.709, 24.238
-181.452, -63.929, 15.761, 24.271
-181.449, -64.456, 15.814, 24.304
-181.447, -64.984, 15.866, 24.337
-181.444, -65.514, 15.919, 24.370
-181.441, -66.046, 15.972, 24.403
-181.438, -66.580, 16.025, 24.436
-181.436, -67.116, 16.078, 24.469
-181.434, -67.653, 16.132, 24.502
-181.432, -68.192, 16.187, 24.535
-181.430, -68.733, 16.241, 24.568
-181.428, -69.276, 16.295, 24.601
-181.426, -69.820, 16.349, 24.634
-181.425, -70.367, 16.403, 24.667
-181.423, -70.915, 16.457, 24.700
-181.421, -71.465, 16.512, 24.733
-181.420, -72.017, 16.568, 24.766
-181.418, -72.570, 16.623, 24.799
-181.416, -73.126, 16.678, 24.832
-181.413, -73.683, 16.734, 24.865
-181.410, -74.242, 16.790, 24.898
-181.406, -74.803, 16.845, 24.931
-181.404, -75.366, 16.901, 24.964
-181.401, -75.931, 16.958, 24.997
-181.398, -76.498, 17.015, 25.030
-181.396, -77.067, 17.072, 25.063
-181.393, -77.637, 17.129, 25.096
-181.389, -78.209, 17.186, 25.129
-181.385, -78.784, 17.242, 25.162
-181.381, -79.360, 17.299, 25.195
-181.377, -79.938, 17.357, 25.228
-181.374, -80.518, 17.415, 25.261
-181.370, -81.100, 17.474, 25.294
-181.367, -81.684, 17.533, 25.327
-181.363, -82.270, 17.591, 25.360
-181.359, -82.858, 17.650, 25.393
-181.355, -83.448, 17.708, 25.426
-181.352, -84.039, 17.767, 25.459
-181.349, -84.633, 17.826, 25.492
-181.346, -85.229, 17.886, 25.525
-181.343, -85.827, 17.946, 25.558
-181.340, -86.426, 18.005, 25.591
-181.339, -87.028, 18.065, 25.624
-181.337, -87.632, 18.123, 25.657
-181.335, -88.237, 18.166, 25.690
-181.332, -88.843, 18.175, 25.723
-181.329, -89.447, 18.136, 25.756
-181.327, -90.049, 18.056, 25.789
-181.325, -90.647, 17.943, 25.822
-181.322, -91.240, 17.807, 25.855
-181.319, -91.828, 17.660, 25.888
-181.315, -92.412, 17.512, 25.921
-181.312, -92.991, 17.369, 25.954
-181.309, -93.566, 17.240, 25.987
-181.306, -94.136, 17.125, 26.020
-181.303, -94.704, 17.024, 26.053
-181.298, -95.269, 16.937, 26.086
-181.294, -95.831, 16.862, 26.119
-181.289, -96.392, 16.799, 26.152
-181.283, -96.951, 16.748, 26.185
-181.279, -97.508, 16.709, 26.218
-181.273, -98.065, 16.679, 26.251
-181.268, -98.620, 16.660, 26.284
-181.262, -99.176, 16.650, 26.317
-181.256, -99.731, 16.648, 26.350
-181.251, -100.287, 16.654, 26.383
-181.245, -100.843, 16.667, 26.416
-181.239, -101.399, 16.686, 26.449
-181.233, -101.957, 16.711, 26.482
-181.226, -102.515, 16.741, 26.515
-181.220, -103.074, 16.776, 26.548
-181.214, -103.635, 16.815, 26.581
-181.207, -104.197, 16.858, 26.614
-181.201, -104.761, 16.904, 26.647
-181.196, -105.326, 16.954, 26.680
-181.189, -105.893, 17.006, 26.713
-181.183, -106.461, 17.060, 26.746
-181.178, -107.031, 17.102, 26.779
-181.173, -107.602, 17.118, 26.812
-181.168, -108.172, 17.091, 26.845
-181.163, -108.739, 17.025, 26.878
-181.160, -109.304, 16.934, 26.911
-181.156, -109.865, 16.831, 26.944
-181.152, -110.422, 16.725, 26.977
-181.150, -110.976, 16.626, 27.010
-181.147, -111.528, 16.540, 27.043
-181.145, -112.077, 16.468, 27.076
-181.142, -112.624, 16.408, 27.109
-181.140, -113.169, 16.359, 27.142
-181.136, -113.713, 16.322, 27.175
-181.133, -114.257, 16.296, 27.208
-181.130, -114.800, 16.279, 27.241
-181.126, -115.342, 16.272, 27.274
-181.122, -115.885, 16.273, 27.307
-181.119, -116.428, 16.282, 27.340
-181.115, -116.972, 16.298, 27.373
-181.111, -117.516, 16.320, 27.406
-181.107, -118.061, 16.347, 27.439
-181.103, -118.607, 16.380, 27.472
-181.098, -119.155, 16.416, 27.505
-181.094, -119.703, 16.447, 27.538
-181.089, -120.252, 16.458, 27.571
-181.084, -120.800, 16.436, 27.604
-181.079, -121.346, 16.383, 27.637
-181.074, -121.890, 16.314, 27.670
-181.068, -122.431, 16.238, 27.703
-181.063, -122.970, 16.167, 27.736
-181.058, -123.507, 16.109, 27.769
-181.053, -124.043, 16.062, 27.802
-181.048, -124.577, 16.027, 27.835
-181.043, -125.110, 16.002, 27.868
-181.037, -125.644, 15.987, 27.901
-181.032, -126.176, 15.982, 27.934
-181.026, -126.709, 15.986, 27.967
-181.022, -127.243, 15.996, 28.000
-181.017, -127.777, 16.012, 28.033
-181.012, -128.311, 16.021, 28.066
-181.007, -128.845, 16.011, 28.099
-181.001, -129.378, 15.979, 28.132
-180.996, -129.909, 15.931, 28.165
-180.991, -130.439, 15.877, 28.198
-180.986, -130.966, 15.830, 28.231
-180.981, -131.493, 15.794, 28.264
-180.976, -132.018, 15.769, 28.297
-180.970, -132.544, 15.754, 28.330
-180.964, -133.069, 15.747, 28.363
-180.959, -133.593, 15.740, 28.396
-180.954, -134.118, 15.725, 28.429
-180.948, -134.641, 15.698, 28.462
-180.943, -135.164, 15.664, 28.495
-180.936, -135.685, 15.627, 28.528
-180.931, -136.205, 15.593, 28.561
-180.926, -136.724, 15.565, 28.594
-180.921, -137.242, 15.542, 28.627
-180.915, -137.759, 15.523, 28.660
-180.909, -138.276, 15.504, 28.693
-180.904, -138.793, 15.481, 28.726
-180.899, -139.308, 15.454, 28.759
-180.893, -139.822, 15.424, 28.792
-180.887, -140.336, 15.395, 28.825
-180.880, -140.848, 15.367, 28.858
-180.875, -141.359, 15.342, 28.891
-180.869, -141.870, 15.318, 28.924
-180.863, -142.380, 15.295, 28.957
-180.858, -142.889, 15.271, 28.990
-180.853, -143.398, 15.246, 29.023
-180.848, -143.905, 15.220, 29.056
-180.842, -144.412, 15.193, 29.089
-180.836, -144.918, 15.167, 29.122
-180.829, -145.423, 15.142, 29.155
-180.823, -145.927, 15.117, 29.188
-180.817, -146.430, 15.092, 29.221
-180.811, -146.932, 15.068, 29.254
-180.805, -147.434, 15.043, 29.287
-180.799, -147.935, 15.018, 29.320
-180.793, -148.435, 14.993, 29.353
-180.787, -148.934, 14.967, 29.386
-180.781, -149.432, 14.942, 29.419
-180.777, -149.929, 14.917, 29.452
-180.771, -150.426, 14.893, 29.485
-180.766, -150.922, 14.868, 29.518
-180.760, -151.417, 14.844, 29.551
-180.755, -151.911, 14.820, 29.584
-180.749, -152.404, 14.795, 29.617
-180.743, -152.897, 14.770, 29.650
-180.738, -153.389, 14.745, 29.683
-180.732, -153.879, 14.721, 29.716
-180.726, -154.369, 14.696, 29.749
-180.720, -154.859, 14.672, 29.782
-180.716, -155.347, 14.648, 29.815
-180.711, -155.835, 14.623, 29.848
-180.706, -156.322, 14.599, 29.881
-180.700, -156.808, 14.575, 29.914
-180.694, -157.293, 14.551, 29.947
-180.688, -157.777, 14.527, 29.980
-180.683, -158.261, 14.503, 30.013
-180.677, -158.744, 14.478, 30.046
-180.671, -159.226, 14.454, 30.079
-180.665, -159.707, 14.430, 30.112
-180.659, -160.187, 14.406, 30.145
-180.654, -160.667, 14.383, 30.178
-180.648, -161.145, 14.359, 30.211
-180.644, -161.623, 14.335, 30.244
-180.638, -162.101, 14.311, 30.277
-180.633, -162.577, 14.287, 30.310
-180.626, -163.053, 14.264, 30.343
-180.620, -163.528, 14.240, 30.376
-180.614, -164.002, 14.217, 30.409
-180.607, -164.475, 14.193, 30.442
-180.602, -164.947, 14.169, 30.475
-180.596, -165.419, 14.145, 30.508
-180.590, -165.890, 14.122, 30.541
-180.584, -166.360, 14.098, 30.574
-180.579, -166.829, 14.075, 30.607
-180.573, -167.298, 14.052, 30.640
-180.568, -167.766, 14.029, 30.673
-180.563, -168.233, 14.005, 30.706
-180.559, -168.699, 13.982, 30.739
-180.554, -169.164, 13.959, 30.772
-180.549, -169.629, 13.936, 30.805
-180.545, -170.093, 13.913, 30.838
-180.540, -170.556, 13.889, 30.871
-180.535, -171.019, 13.866, 30.904
-180.530, -171.480, 13.844, 30.937
-180.526, -171.941, 13.821, 30.970
-180.521, -172.401, 13.797, 31.003
-180.516, -172.860, 13.775, 31.036
-180.512, -173.319, 13.752, 31.069
-180.506, -173.777, 13.729, 31.102
-180.501, -174.234, 13.706, 31.135
-180.494, -174.690, 13.683, 31.168
-180.488, -175.146, 13.661, 31.201
-180.482, -175.600, 13.638, 31.234
-180.475, -176.054, 13.616, 31.267
-180.469, -176.508, 13.593, 31.300
-180.462, -176.960, 13.570, 31.333
-180.455, -177.412, 13.547, 31.366
-180.447, -177.863, 13.525, 31.399
-180.440, -178.313, 13.503, 31.432
-180.432, -178.762, 13.481, 31.465
-180.425, -179.211, 13.458, 31.498
-180.418, -179.659, 13.436, 31.531
-180.410, -180.106, 13.413, 31.564
-180.404, -180.553, 13.391, 31.597
-180.396, -180.999, 13.369, 31.630
-180.388, -181.444, 13.347, 31.663
-180.380, -181.888, 13.325, 31.696
-180.371, -182.331, 13.303, 31.729
-180.362, -182.774, 13.281, 31.762
-180.354, -183.216, 13.259, 31.795
-180.346, -183.658, 13.236, 31.828
-180.336, -184.098, 13.214, 31.861
-180.328, -184.538, 13.192, 31.894
-180.320, -184.977, 13.170, 31.927
-180.314, -185.416, 13.148, 31.960
-180.308, -185.853, 13.126, 31.993
-180.301, -186.290, 13.105, 32.026
-180.294, -186.727, 13.084, 32.059
-180.286, -187.162, 13.063, 32.092
-180.278, -187.597, 13.041, 32.125
-180.271, -188.031, 13.019, 32.158
-180.263, -188.464, 12.997, 32.191
-180.256, -188.897, 12.975, 32.224
-180.247, -189.329, 12.953, 32.257
-180.239, -189.760, 12.932, 32.290
-180.230, -190.191, 12.911, 32.323
-180.222, -190.620, 12.890, 32.356
-180.213, -191.049, 12.868, 32.389
-180.205, -191.478, 12.847, 32.422
-180.196, -191.905, 12.825, 32.455
-180.187, -192.332, 12.804, 32.488
-180.177, -192.758, 12.783, 32.521
-180.167, -193.184, 12.762, 32.554
-180.157, -193.608, 12.741, 32.587
-180.147, -194.032, 12.720, 32.620
-180.136, -194.456, 12.699, 32.653
-180.125, -194.878, 12.677, 32.686
-180.114, -195.300, 12.656, 32.719
-180.101, -195.721, 12.635, 32.752
-180.086, -196.142, 12.614, 32.785
-180.070, -196.561, 12.594, 32.818
-180.051, -196.980, 12.574, 32.851
-180.030, -197.399, 12.566, 32.884
-180.006, -197.817, 12.567, 32.917
-179.978, -198.235, 12.579, 32.950
-179.946, -198.654, 12.595, 32.983
-179.910, -199.073, 12.621, 33.016
-179.870, -199.493, 12.655, 33.049
-179.825, -199.913, 12.693, 33.082
-179.776, -200.335, 12.740, 33.115
-179.721, -200.757, 12.786, 33.148
-179.662, -201.181, 12.840, 33.181
-179.598, -201.606, 12.900, 33.214
-179.529, -202.032, 12.959, 33.247
-179.455, -202.459, 13.025, 33.280
-179.375, -202.887, 13.090, 33.313
-179.290, -203.317, 13.160, 33.346
-179.200, -203.748, 13.233, 33.379
-179.105, -204.181, 13.308, 33.412
-179.005, -204.615, 13.386, 33.445
-178.899, -205.050, 13.462, 33.478
-178.788, -205.486, 13.532, 33.511
-178.671, -205.923, 13.589, 33.544
-178.551, -206.360, 13.633, 33.577
-178.425, -206.797, 13.666, 33.610
-178.295, -207.234, 13.694, 33.643
-178.161, -207.671, 13.725, 33.676
-178.023, -208.107, 13.762, 33.709
-177.881, -208.544, 13.805, 33.742
-177.734, -208.981, 13.851, 33.775
-177.583, -209.418, 13.904, 33.808
-177.429, -209.856, 13.958, 33.841
-177.270, -210.295, 14.013, 33.874
-177.107, -210.734, 14.065, 33.907
-176.941, -211.173, 14.113, 33.940
-176.770, -211.612, 14.157, 33.973
-176.597, -212.052, 14.198, 34.006
-176.420, -212.492, 14.242, 34.039
-176.240, -212.932, 14.286, 34.072
-176.056, -213.372, 14.333, 34.105
-175.870, -213.813, 14.382, 34.138
-175.680, -214.255, 14.432, 34.171
-175.487, -214.696, 14.481, 34.204
-175.291, -215.139, 14.529, 34.237
-175.092, -215.581, 14.576, 34.270
-174.890, -216.024, 14.624, 34.303
-174.685, -216.468, 14.671, 34.336
-174.477, -216.911, 14.719, 34.369
-174.267, -217.356, 14.768, 34.402
-174.054, -217.801, 14.817, 34.435
-173.838, -218.246, 14.867, 34.468
-173.620, -218.692, 14.916, 34.501
-173.398, -219.139, 14.965, 34.534
-173.175, -219.586, 15.014, 34.567
-172.949, -220.034, 15.064, 34.600
-172.720, -220.482, 15.114, 34.633
-172.489, -220.931, 15.164, 34.666
-172.256, -221.381, 15.214, 34.699
-172.021, -221.832, 15.265, 34.732
-171.783, -222.283, 15.316, 34.765
-171.544, -222.735, 15.366, 34.798
-171.302, -223.188, 15.417, 34.831
-171.057, -223.642, 15.468, 34.864
-170.811, -224.096, 15.519, 34.897
-170.563, -224.551, 15.571, 34.930
-170.313, -225.008, 15.623, 34.963
-170.060, -225.465, 15.675, 34.996
-169.807, -225.923, 15.727, 35.029
-169.551, -226.382, 15.779, 35.062
-169.293, -226.842, 15.832, 35.095
-169.033, -227.303, 15.883, 35.128
-168.771, -227.764, 15.935, 35.161
-168.507, -228.227, 15.988, 35.194
-168.242, -228.690, 16.042, 35.227
-167.974, -229.155, 16.096, 35.260
-167.705, -229.621, 16.149, 35.293
-167.433, -230.087, 16.203, 35.326
-167.160, -230.554, 16.257, 35.359
-166.885, -231.023, 16.311, 35.392
-166.608, -231.492, 16.365, 35.425
-166.329, -231.963, 16.419, 35.458
-166.049, -232.435, 16.474, 35.491
-165.767, -232.907, 16.529, 35.524
-165.484, -233.381, 16.584, 35.557
-165.198, -233.856, 16.639, 35.590
-164.911, -234.332, 16.694, 35.623
-164.622, -234.810, 16.750, 35.656
-164.332, -235.288, 16.806, 35.689
-164.040, -235.768, 16.862, 35.722
-163.746, -236.249, 16.918, 35.755
-163.451, -236.731, 16.974, 35.788
-163.154, -237.214, 17.030, 35.821
-162.855, -237.698, 17.087, 35.854
-162.554, -238.184, 17.143, 35.887
-162.252, -238.670, 17.200, 35.920
-161.948, -239.158, 17.258, 35.953
-161.643, -239.648, 17.316, 35.986
-161.336, -240.138, 17.373, 36.019
-161.029, -240.631, 17.431, 36.052
-160.719, -241.125, 17.490, 36.085
-160.409, -241.620, 17.548, 36.118
-160.097, -242.117, 17.607, 36.151
-159.785, -242.615, 17.666, 36.184
-159.471, -243.115, 17.724, 36.217
-159.155, -243.616, 17.783, 36.250
-158.839, -244.119, 17.842, 36.283
-158.521, -244.624, 17.901, 36.316
-158.202, -245.130, 17.961, 36.349
-157.881, -245.637, 18.021, 36.382
-157.559, -246.146, 18.081, 36.415
-157.236, -246.657, 18.141, 36.448
-156.911, -247.169, 18.202, 36.481
-156.586, -247.682, 18.263, 36.514
-156.259, -248.198, 18.324, 36.547
-155.931, -248.715, 18.385, 36.580
-155.601, -249.234, 18.446, 36.613
-155.271, -249.754, 18.507, 36.646
-154.939, -250.276, 18.569, 36.679
-154.608, -250.800, 18.631, 36.712
-154.275, -251.327, 18.693, 36.745
-153.941, -251.855, 18.756, 36.778
-153.607, -252.385, 18.819, 36.811
-153.271, -252.917, 18.882, 36.844
-152.935, -253.451, 18.942, 36.877
-152.597, -253.986, 18.994, 36.910
-152.260, -254.523, 19.020, 36.943
-151.924, -255.059, 19.006, 36.976
-151.590, -255.595, 18.945, 37.009
-151.257, -256.128, 18.847, 37.042
-150.927, -256.657, 18.725, 37.075
-150.602, -257.184, 18.589, 37.108
-150.279, -257.708, 18.450, 37.141
-149.960, -258.228, 18.316, 37.174
-149.644, -258.746, 18.195, 37.207
-149.332, -259.261, 18.086, 37.240
-149.023, -259.776, 17.990, 37.273
-148.718, -260.289, 17.906, 37.306
-148.414, -260.800, 17.835, 37.339
-148.113, -261.311, 17.774, 37.372
-147.816, -261.822, 17.724, 37.405
-147.521, -262.333, 17.684, 37.438
-147.228, -262.844, 17.654, 37.471
-146.939, -263.356, 17.632, 37.504
-146.652, -263.869, 17.619, 37.537
-146.369, -264.384, 17.613, 37.570
-146.088, -264.900, 17.614, 37.603
-145.812, -265.418, 17.618, 37.636
-145.539, -265.939, 17.630, 37.669
-145.268, -266.462, 17.648, 37.702
-145.003, -266.987, 17.665, 37.735
-144.741, -267.516, 17.689, 37.768
-144.483, -268.048, 17.720, 37.801
-144.231, -268.582, 17.748, 37.834
-143.981, -269.120, 17.784, 37.867
-143.737, -269.661, 17.821, 37.900
-143.499, -270.207, 17.855, 37.933
-143.267, -270.756, 17.889, 37.966
-143.039, -271.308, 17.938, 37.999
-142.816, -271.864, 17.982, 38.032
-142.599, -272.424, 18.027, 38.065
-142.387, -272.988, 18.079, 38.098
-142.182, -273.555, 18.123, 38.131
-141.981, -274.127, 18.180, 38.164
-141.783, -274.701, 18.242, 38.197
-141.590, -275.279, 18.302, 38.230
-141.401, -275.861, 18.366, 38.263
-141.218, -276.447, 18.427, 38.296
-141.038, -277.036, 18.497, 38.329
-140.859, -277.628, 18.570, 38.362
-140.683, -278.224, 18.643, 38.395
-140.507, -278.822, 18.719, 38.428
-140.334, -279.424, 18.791, 38.461
-140.163, -280.028, 18.845, 38.494
-139.995, -280.634, 18.865, 38.527
-139.828, -281.239, 18.838, 38.560
-139.664, -281.843, 18.768, 38.593
-139.503, -282.443, 18.662, 38.626
-139.345, -283.040, 18.533, 38.659
-139.189, -283.633, 18.392, 38.692
-139.038, -284.221, 18.248, 38.725
-138.888, -284.806, 18.109, 38.758
-138.742, -285.387, 17.982, 38.791
-138.599, -285.966, 17.869, 38.824
-138.461, -286.542, 17.769, 38.857
-138.326, -287.115, 17.682, 38.890
-138.194, -287.688, 17.606, 38.923
-138.065, -288.258, 17.543, 38.956
-137.939, -288.828, 17.490, 38.989
-137.815, -289.397, 17.448, 39.022
-137.695, -289.965, 17.415, 39.055
-137.579, -290.533, 17.391, 39.088
-137.467, -291.102, 17.375, 39.121
-137.358, -291.671, 17.368, 39.154
-137.251, -292.240, 17.369, 39.187
-137.146, -292.810, 17.377, 39.220
-137.044, -293.381, 17.391, 39.253
-136.944, -293.953, 17.411, 39.286
-136.845, -294.526, 17.436, 39.319
-136.748, -295.100, 17.466, 39.352
-136.654, -295.676, 17.500, 39.385
-136.563, -296.254, 17.535, 39.418
-136.475, -296.833, 17.575, 39.451
-136.388, -297.414, 17.621, 39.484
-136.306, -297.997, 17.664, 39.517
-136.224, -298.582, 17.716, 39.550
-136.146, -299.168, 17.764, 39.583
-136.071, -299.757, 17.804, 39.616
-135.999, -300.346, 17.815, 39.649
-135.931, -300.935, 17.790, 39.682
-135.864, -301.523, 17.730, 39.715
-135.803, -302.108, 17.648, 39.748
-135.743, -302.690, 17.556, 39.781
-135.688, -303.269, 17.465, 39.814
-135.636, -303.846, 17.384, 39.847
-135.587, -304.421, 17.314, 39.880
-135.542, -304.994, 17.255, 39.913
-135.499, -305.566, 17.208, 39.946
-135.460, -306.137, 17.169, 39.979
-135.425, -306.708, 17.141, 40.012
-135.392, -307.278, 17.123, 40.045
-135.362, -307.847, 17.113, 40.078
-135.333, -308.417, 17.111, 40.111
-135.307, -308.987, 17.117, 40.144
-135.281, -309.558, 17.129, 40.177
-135.260, -310.129, 17.146, 40.210
-135.242, -310.701, 17.165, 40.243
-135.226, -311.274, 17.192, 40.276
-135.211, -311.848, 17.214, 40.309
-135.200, -312.422, 17.214, 40.342
-135.189, -312.995, 17.186, 40.375
-135.182, -313.566, 17.134, 40.408
-135.178, -314.135, 17.069, 40.441
-135.177, -314.702, 17.002, 40.474
-135.178, -315.267, 16.945, 40.507
-135.180, -315.830, 16.898, 40.540
-135.186, -316.392, 16.862, 40.573
-135.194, -316.953, 16.836, 40.606
-135.203, -317.514, 16.819, 40.639
-135.217, -318.074, 16.810, 40.672
-135.233, -318.634, 16.809, 40.705
-135.253, -319.194, 16.812, 40.738
-135.274, -319.755, 16.816, 40.771
-135.299, -320.314, 16.807, 40.804
-135.328, -320.873, 16.781, 40.837
-135.361, -321.430, 16.744, 40.870
-135.395, -321.986, 16.700, 40.903
-135.434, -322.540, 16.659, 40.936
-135.475, -323.093, 16.625, 40.969
-135.518, -323.644, 16.602, 41.002
-135.565, -324.195, 16.585, 41.035
-135.615, -324.746, 16.570, 41.068
-135.669, -325.295, 16.551, 41.101
-135.724, -325.843, 16.527, 41.134
-135.783, -326.390, 16.496, 41.167
-135.846, -326.935, 16.463, 41.200
-135.912, -327.479, 16.431, 41.233
-135.980, -328.021, 16.402, 41.266
-136.052, -328.562, 16.377, 41.299
-136.127, -329.103, 16.355, 41.332
-136.204, -329.642, 16.333, 41.365
-136.286, -330.179, 16.308, 41.398
-136.370, -330.715, 16.283, 41.431
-136.457, -331.250, 16.256, 41.464
-136.545, -331.784, 16.229, 41.497
-136.638, -332.316, 16.201, 41.530
-136.732, -332.847, 16.174, 41.563
-136.828, -333.377, 16.149, 41.596
-136.927, -333.905, 16.124, 41.629
-137.029, -334.432, 16.100, 41.662
-137.135, -334.958, 16.072, 41.695
-137.243, -335.481, 16.047, 41.728
-137.354, -336.004, 16.022, 41.761
-137.470, -336.524, 15.994, 41.794
-137.590, -337.043, 15.968, 41.827
-137.713, -337.560, 15.944, 41.860
-137.840, -338.075, 15.919, 41.893
-137.972, -338.588, 15.895, 41.926
-138.107, -339.100, 15.870, 41.959
-138.245, -339.610, 15.847, 41.992
-138.386, -340.118, 15.823, 42.025
-138.533, -340.623, 15.791, 42.058
-138.683, -341.127, 15.765, 42.091
-138.838, -341.628, 15.739, 42.124
-138.995, -342.128, 15.718, 42.157
-139.156, -342.626, 15.697, 42.190
-139.321, -343.121, 15.671, 42.223
-139.493, -343.613, 15.640, 42.256
-139.669, -344.103, 15.613, 42.289
-139.849, -344.591, 15.591, 42.322
-140.032, -345.076, 15.571, 42.355
-140.221, -345.558, 15.546, 42.388
-140.415, -346.038, 15.520, 42.421
-140.612, -346.515, 15.497, 42.454
-140.813, -346.990, 15.472, 42.487
-141.018, -347.462, 15.446, 42.520
-141.226, -347.932, 15.423, 42.553
-141.437, -348.400, 15.397, 42.586
-141.652, -348.865, 15.373, 42.619
-141.871, -349.327, 15.345, 42.652
-142.095, -349.786, 15.319, 42.685
-142.322, -350.242, 15.294, 42.718
-142.554, -350.695, 15.272, 42.751
-142.791, -351.145, 15.249, 42.784
-143.032, -351.591, 15.238, 42.817
-143.278, -352.035, 15.234, 42.850
-143.528, -352.477, 15.239, 42.883
-143.781, -352.918, 15.256, 42.916
-144.037, -353.358, 15.279, 42.949
-144.294, -353.799, 15.308, 42.982
-144.557, -354.237, 15.340, 43.015
-144.822, -354.676, 15.380, 43.048
-145.090, -355.115, 15.424, 43.081
-145.361, -355.554, 15.473, 43.114
-145.632, -355.994, 15.524, 43.147
-145.906, -356.436, 15.581, 43.180
-146.181, -356.879, 15.641, 43.213
-146.456, -357.324, 15.703, 43.246
-146.733, -357.770, 15.768, 43.279
-147.009, -358.220, 15.833, 43.312
-147.287, -358.671, 15.903, 43.345
-147.565, -359.125, 15.973, 43.378
-147.844, -359.581, 16.046, 43.411
-148.123, -360.040, 16.118, 43.444
-148.402, -360.501, 16.193, 43.477
-148.681, -360.966, 16.269, 43.510
-148.961, -361.433, 16.347, 43.543
-149.241, -361.903, 16.425, 43.576
-149.522, -362.375, 16.505, 43.609
-149.804, -362.850, 16.585, 43.642
-150.086, -363.329, 16.666, 43.675
-150.368, -363.810, 16.748, 43.708
-150.651, -364.294, 16.831, 43.741
-150.935, -364.780, 16.914, 43.774
-151.220, -365.269, 16.996, 43.807
-151.504, -365.761, 17.072, 43.840
-151.791, -366.255, 17.137, 43.873
-152.077, -366.751, 17.191, 43.906
-152.363, -367.248, 17.236, 43.939
-152.650, -367.747, 17.279, 43.972
-152.937, -368.248, 17.325, 44.005
-153.225, -368.750, 17.374, 44.038
-153.513, -369.253, 17.426, 44.071
-153.802, -369.759, 17.480, 44.104
-154.092, -370.266, 17.537, 44.137
-154.382, -370.775, 17.596, 44.170
-154.674, -371.285, 17.657, 44.203
-154.967, -371.797, 17.719, 44.236
-155.261, -372.312, 17.783, 44.269
-155.556, -372.828, 17.849, 44.302
-155.853, -373.345, 17.917, 44.335
-156.150, -373.865, 17.984, 44.368
-156.450, -374.387, 18.050, 44.401
-156.751, -374.909, 18.114, 44.434
-157.053, -375.434, 18.174, 44.467
-157.356, -375.960, 18.232, 44.500
-157.661, -376.488, 18.288, 44.533
-157.966, -377.017, 18.345, 44.566
-158.272, -377.548, 18.404, 44.599
-158.579, -378.081, 18.465, 44.632
-158.888, -378.615, 18.527, 44.665
-159.197, -379.151, 18.591, 44.698
-159.508, -379.690, 18.655, 44.731
-159.819, -380.230, 18.719, 44.764
-160.132, -380.772, 18.783, 44.797
-160.445, -381.316, 18.845, 44.830
-160.758, -381.862, 18.907, 44.863
-161.072, -382.410, 18.969, 44.896
-161.387, -382.960, 19.031, 44.929
-161.703, -383.512, 19.094, 44.962
-162.019, -384.067, 19.158, 44.995
-162.335, -384.624, 19.222, 45.028
-162.651, -385.183, 19.286, 45.061
-162.968, -385.744, 19.351, 45.094
-163.286, -386.307, 19.416, 45.127
-163.604, -386.873, 19.481, 45.160
-163.923, -387.441, 19.546, 45.193
-164.242, -388.010, 19.612, 45.226
-164.561, -388.583, 19.676, 45.259
-164.881, -389.158, 19.741, 45.292
-165.200, -389.735, 19.807, 45.325
-165.520, -390.314, 19.872, 45.358
-165.840, -390.896, 19.939, 45.391
-166.160, -391.480, 20.005, 45.424
-166.480, -392.067, 20.072, 45.457
-166.801, -392.656, 20.140, 45.490
-167.123, -393.248, 20.208, 45.523
-167.444, -393.842, 20.275, 45.556
-167.765, -394.438, 20.342, 45.589
-168.086, -395.037, 20.409, 45.622
-168.408, -395.639, 20.477, 45.655
-168.729, -396.243, 20.545, 45.688
-169.050, -396.850, 20.613, 45.721
-169.371, -397.459, 20.681, 45.754
-169.692, -398.071, 20.750, 45.787
-170.013, -398.686, 20.820, 45.820
-170.335, -399.303, 20.890, 45.853
-170.656, -399.923, 20.960, 45.886
-170.977, -400.545, 21.030, 45.919
-171.298, -401.171, 21.098, 45.952
-171.619, -401.798, 21.152, 45.985
-171.939, -402.427, 21.176, 46.018
-172.257, -403.056, 21.154, 46.051
-172.573, -403.683, 21.086, 46.084
-172.888, -404.308, 20.981, 46.117
-173.198, -404.929, 20.846, 46.150
